Droplet Diameter (um),Droplet Area (um2),Droplet Volume (um3)
3.7878230239230013,11.268581249999999,28.455594337131352
11.072616221477254,96.29203749999999,710.803184281064
8.194606560903484,52.740725,288.1263274078709
11.91888385481244,111.5735,886.5543918499436
3.0519671124894843,7.31559375,14.884634355555741
4.863251212966893,18.57561875,60.22526694503204
7.8190793995355365,48.017675,250.3026756040617
3.834985059131824,11.5509375,29.531781820977002
2.9206376074726053,6.69954375,13.04462628610536
7.2621352570930116,41.42080625,200.53566496356237
6.061846888341995,28.86023125,116.63086866642861
6.234608896262569,30.528699999999997,126.8896697408874
2.097913002313169,3.456725,4.834605548613991
2.1339534079355196,3.5765124999999998,5.088074025265988
3.641179434619663,10.412956249999999,25.27696143406286
11.566340557625912,105.07074999999999,810.1893847634484
6.274669653349872,30.9222875,129.35142599227336
2.0479868173492943,3.29415625,4.4975923828591915
4.472322679449625,15.709275,46.83796457347399
8.553026164107601,57.45521875,327.6106594888504
2.594723167925177,5.2877624999999995,9.146853243490636
2.8219900654931465,6.25461875,11.766981317298107
2.364043559968902,4.38935625,6.917752916814497
2.4321855663311647,4.64604375,7.533360366195412
6.214481676270326,30.33190625,125.6647170646496
7.319662457594658,42.0796375,205.33916189196154
2.333897582868648,4.278125,6.656470397806621
6.846718384928428,36.81754375,168.05290245402117
2.2165884350602267,3.8588687499999996,5.702349229110207
7.6784875779878,46.306425,237.04220609568245
6.158129304423761,29.78430625,122.27707275337121
2.0822761656770727,3.4053875,4.7273048174297525
2.2483078785062047,3.9701,5.950671405638324
2.407424124384527,4.551925,7.305609371592692
6.528241547564903,33.472049999999996,145.67575166144653
6.125314095079612,29.467724999999998,120.33271419495321
2.6197935392742973,5.3904375,9.414555557574595
6.5598716165660536,33.7971875,147.803474000674
5.639152501900871,24.975693749999998,93.89449726468165
2.4277022711527803,4.62893125,7.491777939090051
2.2385959200209644,3.935875,5.873889144475008
2.7516246689864814,5.94659375,10.908529372627218
4.235879447363023,14.09214375,39.795081386606846
7.004803920831733,38.537349999999996,179.96438691897654
11.808230213861025,109.51144375,862.0908925681946
2.4142024319084197,4.57759375,7.367491975692523
9.045170560489623,64.2574375,387.4796546450012
6.917162171987868,37.579049999999995,173.29358874616042
2.22884164303253,3.9016499999999996,5.797439997691914
5.701592853777483,25.53185,97.04814233581241
8.285829481466703,53.9214875,297.85616720802545
4.884485778632396,18.7381875,61.017606907398225
8.392950122340999,55.3247125,309.5583683635704
7.551159629036257,44.7834125,225.44446434698503
2.611463491034249,5.3562125,9.325035595980852
6.2118515788077,30.306237499999998,125.50523284139739
10.229822146043112,82.1913375,560.535176380269
3.2824259535043883,8.462131249999999,18.517546157973683
3.0821589681984745,7.461049999999999,15.330761446451483
6.112851591640028,29.3479375,119.59972430548473
3.1761593664986107,7.923087499999999,16.776659049808703
7.6193803258124495,45.596256249999996,231.61014520130198
2.095314966638671,3.44816875,4.816666392913839
2.3268853559546496,4.25245625,6.596652116641882
5.999524226447573,28.269849999999998,113.07043330202595
8.23836093979917,53.3054375,292.7662894526039
7.567732641144487,44.980206249999995,226.93211669569084
2.4655504389262153,4.7743875,7.847662130819225
2.0076946147800685,3.1658125,4.237323138435617
2.6855038960634254,5.6642375,10.140887916319038
2.755580996937714,5.9637062499999995,10.95565040921245
2.0212145965953465,3.20859375,4.323504348029735
2.827774813754789,6.2802875,11.83949254375935
2.5395551315037483,5.0653,8.57573907173729
5.58187116872748,24.470875,91.06218109068938
8.281884161277247,53.870149999999995,297.4308947004197
7.2568828984165705,41.3609125,200.10086572276936
2.250729320111086,3.97865625,5.969918851012149
2.1056878764049,3.48239375,4.888556200162131
9.496984590940775,70.83719375,448.4931583394907
9.234097566858882,66.96976875,412.27025244498464
2.380117863554854,4.44925,7.059826269614289
7.082908139360434,39.40153125,186.0516175959263
2.62187191607027,5.39899375,9.436980058775939
5.560360987873808,24.2826375,90.01348682512103
6.311887828567562,31.290206249999997,131.66684798849573
3.6005618265795523,10.1819375,24.440463655412557
7.250124274703099,41.28390625,199.54230057179464
6.0753106945670785,28.988574999999997,117.4097331451732
2.1262818909250245,3.55084375,5.033396508752869
7.3530738814851775,42.46466875,208.16389778102987
2.5799862843017562,5.22786875,8.99188644741984
14.719105865548709,170.15814375,1669.7171544943371
3.0733097998693664,7.418268749999999,15.199092031626448
7.008690944004652,38.58013125,180.26414434025722
2.1056878764049,3.48239375,4.888556200162131
2.279586002471368,4.08133125,6.202497059299313
10.720697004693982,90.26843749999999,645.1603783497707
10.0281579910861,78.98274375,528.0342885963121
8.207890094603803,52.91185,289.5297663347748
6.14307381369244,29.638849999999998,121.38242886863878
10.69067767127186,89.76361874999999,639.75594310879
7.17991263903382,40.488175,193.80103960927542
2.0532993731421074,3.31126875,4.532684032453365
12.43159261534605,121.3789625,1005.9558759155769
2.443357814226735,4.688825,7.637651468861113
10.692715543511353,89.79784375,640.1218664262858
3.1983765174705714,8.034318749999999,17.13118428258234
10.2463154339093,82.45658125,563.2507607261807
3.3756905995593978,8.9498375,20.14125487755612
5.06192202331425,20.124299999999998,67.91175824918864
8.87310905835632,61.836018749999994,365.7851587355442
3.576274454421478,10.0450375,23.949207336637198
6.594654666601112,34.156549999999996,150.16710123499618
2.693604982025092,5.6984625,10.232937986588771
6.648126826578704,34.71270625,153.84964909584744
5.376076216197139,22.69973125,81.35699019146128
9.843958366786447,76.10784375,499.468296840592
6.65467832048346,34.781156249999995,154.3049376388152
5.480436815733134,23.58958125,86.18747303348533
7.994749051669744,50.199518749999996,267.5550366138933
5.558401389226916,24.265525,89.918351913547
7.49976844159255,44.17591875,220.87277421307104
3.034066857729242,7.23003125,14.624265463981143
5.674779705531884,25.292275,95.68539258448759
2.528807918105647,5.02251875,8.467323455889382
6.9391763832251625,37.818625,174.9534062973658
3.1068025504063255,7.5808374999999995,15.701443519477273
2.352494670378073,4.346575,6.816863014599048
2.338560719551536,4.2952375,6.696449132429825
8.94281824308836,62.81143125,374.4741421713268
6.476302960823012,32.941562499999996,142.22635916859088
2.1693951528489643,3.6963,5.345823535650418
11.965863545834734,112.45479375,897.0791447249921
6.3428792808303065,31.598231249999998,133.6158442043398
6.7803641278755675,36.107375,163.21410013450074
6.141300152961464,29.6217375,121.27732069315624
2.489733857521782,4.868506249999999,8.080856564120932
2.483161737327308,4.8428375,8.01703252006256
2.071786042700417,3.3711625,4.656218276783363
10.749619116516127,90.75614374999999,650.3959851975236
2.8736336123133897,6.485637499999999,12.42489727818679
3.826453379911544,11.4996,29.335122191753857
3.6231833799631903,10.31028125,24.904026445164074
6.218862700202734,30.3746875,125.93067408270947
2.0239077551471385,3.2171499999999997,4.340809889647745
6.1925300651941635,30.118,124.3377470023452
2.045325364870306,3.2855999999999996,4.480080679211918
2.191876532083033,3.7733062499999996,5.51374761182482
5.6449451613654045,25.02703125,94.18414597201884
4.73269314842409,17.591649999999998,55.50392094964976
9.852807864801745,76.24474375,500.81654057986236
2.613548492157631,5.36476875,9.347388851557914
2.2361613397248123,3.92731875,5.854745571684249
2.5481202658755295,5.099525,8.662801999225938
2.199319258193377,3.798975,5.570105919263456
2.423210681234937,4.611818749999999,7.450272303279704
2.669227964961913,5.5957875,9.95762165398954
2.974231758617319,6.947674999999999,13.775997089034382
2.3778281873504405,4.440693749999999,7.039471180093952
10.498389151741103,86.56358125,605.852108220573
6.33256564916075,31.49555625,132.9651184066401
8.013803638916054,50.43909375,269.4726620249186
2.7057111328296375,5.7498,10.371531914362567
6.069031301990346,28.92868125,117.04604802103415
6.928964197583902,37.70739375,174.182120851966
3.4348756586775266,9.26641875,21.219330804992016
3.0750816707573354,7.426825,15.225395619614899
3.771971307706376,11.174462499999999,28.099834619360575
9.194490167051583,66.3965,406.98797758442703
3.0015774005991376,7.076018749999999,14.159478644143839
8.891506567344152,62.09270625,368.065136937364
6.248572203554233,30.665599999999998,127.74414384354178
2.9778923529364105,6.9647875,13.82692495738473
12.165406170173178,116.23665625,942.7107567626992
3.9566275997518416,12.29533125,32.432031314560874
6.906917437429637,37.46781875,172.52475377788537
4.590130436368255,16.5477875,50.637668705536115
2.769383635697071,6.0236,11.121106178656586
2.2938782177332855,4.13266875,6.319892551154697
5.829139911738514,26.686943749999998,103.70795262363042
2.3245432462962605,4.2439,6.576752721971133
2.0691552022198847,3.36260625,4.638502810136398
6.453553891639057,32.71054375,140.73283794362806
9.582063741329836,72.11207499999999,460.65499944637196
6.133312332343163,29.544731249999998,120.80470968759293
6.6300768376749115,34.52446875,152.59992039493753
4.874438831185633,18.66118125,60.64185768052883
5.158916819729321,20.902918749999998,71.89094608054026
11.378319215795651,101.682475,771.3171061347738
5.810420724313351,26.515818749999998,102.71204185809101
5.130329477217892,20.6719,70.70243861340033
8.084858386381386,51.3375,276.704278273903
2.4254575159144154,4.620375,7.471015513395376
2.4388950565027536,4.6717125,7.595877681101414
2.2361613397248123,3.92731875,5.854745571684249
5.701592853777483,25.53185,97.04814233581241
8.129873527312851,51.910768749999995,281.35198976205606
8.725156795853355,59.791075,347.7910029117518
7.775767807313521,47.4871875,246.1662292149074
2.141597444620146,3.6021812499999997,5.1429481067057345
6.266851829744984,30.84528125,128.8685381603741
6.424792333860438,32.41963125,138.85959888105484
2.0346447416596565,3.251375,4.410262031275778
2.4875450800810937,4.8599499999999995,8.059563141293408
4.119841601509637,13.3306375,36.61340996476295
2.6301689998356665,5.43321875,9.52685568371726
6.647307435828495,34.70415,153.79276956607163
2.4875450800810937,4.8599499999999995,8.059563141293408
8.540279471236078,57.28409375,326.1481132543252
11.580930563926024,105.33599375,813.2592196672638
2.976062618599029,6.95623125,13.801453192970259
3.466446870740727,9.43754375,21.809829333110798
7.2448632083467706,41.2240125,199.10822097445157
2.62187191607027,5.39899375,9.436980058775939
2.5093469437250118,4.9455124999999995,8.273337784685895
8.15863299038827,52.2786875,284.3484163544659
8.895181503052765,62.144043749999994,368.5216989932679
8.04230087157892,50.79845625,272.35764598282566
10.397769121376454,84.91222499999999,588.5984740882463
3.8899848948415325,11.88463125,30.82069069550776
6.785985322527915,36.16726875,163.62036992894835
7.07829236295665,39.350193749999995,185.68811726765958
2.291502372230191,4.1241125,6.300275718062787
5.4615198186956135,23.4270125,85.29806204105324
4.066611437959604,12.9883875,35.21248344543435
5.511161993875428,23.854824999999998,87.6452032736996
3.5732269255727878,10.027925,23.888034411749665
2.0822761656770727,3.4053875,4.7273048174297525
6.467044481520431,32.84744375,141.61725322366016
6.564022121009506,33.83996875,148.08420229951358
13.488232010626593,142.889375,1284.8833612356177
7.36639601921883,42.61868125,209.29738926957083
2.7733146293516726,6.0407125,11.168530898638341
2.179415507108074,3.7305249999999996,5.420242689769564
6.598783293228913,34.19933125,150.44931712806763
9.192712709774211,66.37083125,406.75198932676966
5.723523971724342,25.72864375,98.17233950872043
2.955860787557741,6.862112499999999,13.522299505706545
2.798731509003021,6.15194375,11.4784258764928
6.3317054215334485,31.487,132.91093907188244
8.743242626852496,60.03920625,349.95823157825913
15.084635671300472,178.71439375,1797.2276792907253
10.061778687546836,79.51323124999999,533.363023712822
5.788818826744656,26.319025,101.57071161437553
2.233724105932787,3.9187624999999997,5.8356228411169555
2.3824053392039657,4.45780625,7.080200940757871
5.122891903390928,20.61200625,70.39538662051213
6.227615502141991,30.46025,126.4631500660804
7.136538279897552,40.000468749999996,190.3099176321472
8.908643297441767,62.332281249999994,370.19737304804505
6.508185458546894,33.2667,144.3372354625613
8.013123898159165,50.4305375,269.40409682550785
5.305704357424221,22.10935,78.20378308987813
6.1545901493587785,29.750081249999997,122.06637133591556
10.18606599034159,81.48972499999999,553.3731442565256
6.467886709105109,32.856,141.6725904762383
2.2891240608761145,4.11555625,6.280679223842714
2.1844084472306053,3.7476374999999997,5.457580674772125
2.128842134948089,3.5593999999999997,5.051600463422816
2.4875450800810937,4.8599499999999995,8.059563141293408
3.194968550048326,8.01720625,17.07648121866725
7.431915646926168,43.3801875,214.9319294985606
3.2119722281402594,8.10276875,17.35057879736184
7.075983345650732,39.324525,185.50645598375053
7.358257578908336,42.524562499999995,208.60445620359081
13.357562823632827,140.1342625,1247.9014767248025
5.525967685442667,23.983168749999997,88.35347700467894
7.614374397046373,45.536362499999996,231.153941836415
3.678388447603539,10.6268625,26.059818836180842
7.0304185588414825,38.819706249999996,181.94585551251643
4.992577349968337,19.5767,65.15879267141676
2.4633401736330716,4.76583125,7.826575719253945
3.310516695286112,8.6075875,18.9970414165907
3.16413167084026,7.86319375,16.58678691888546
3.0997815187191318,7.546612499999999,15.595233304289852
3.802176326672343,11.354143749999999,28.780304383923163
5.7339831155405605,25.8227625,98.71152278107597
3.605097493076408,10.20760625,24.532943801457378
6.496457479340281,33.1469125,143.55833841844188
6.132424154461113,29.536175,120.75223533359363
6.639928368870333,34.62714375,153.28116941238403
6.141300152961464,29.6217375,121.27732069315624
2.8488850646712613,6.37440625,12.106633841181429
2.1693951528489643,3.6963,5.345823535650418
2.785074320104196,6.0920499999999995,11.311208007860511
13.853997179408248,150.7440125,1392.2714159917878
2.5438413035518352,5.082412499999999,8.619233892792094
6.438343189587371,32.55653125,139.74008083335056
9.00352229487871,63.667056249999995,382.15184026411464
6.253800406005811,30.7169375,128.0650641391701
6.4374970967800405,32.547975,139.6849963790462
2.452258965069026,4.72305,7.721427803312842
2.2165884350602267,3.8588687499999996,5.702349229110207
7.184463128117885,40.5395125,194.16975519208268
9.133862574772785,65.5237625,398.9900280380336
11.810997659752042,109.56278125,862.6971686264498
3.267456616016107,8.385125,18.265354771581368
2.0076946147800685,3.1658125,4.237323138435617
6.863405125407096,36.997225,169.2846291272264
2.1262818909250245,3.55084375,5.033396508752869
2.582096702883109,5.236425,9.013970484929787
7.675649474923565,46.2722,236.77945842237216
2.8142585713333896,6.2203937499999995,11.670530952004095
7.534550162984535,44.58661875,223.96007704649458
3.16413167084026,7.86319375,16.58678691888546
2.642565780226557,5.48455625,9.662200443985126
2.4254575159144154,4.620375,7.471015513395376
11.250742058862823,99.41506874999999,745.6621968469092
7.4260498878063625,43.3117375,214.4234156017158
2.9577030194521066,6.87066875,13.547598471686815
5.942966707019622,27.7393625,109.90273854096571
2.191876532083033,3.7733062499999996,5.51374761182482
2.0479868173492943,3.29415625,4.4975923828591915
2.2067368821461666,3.82464375,5.626654949463213
6.535746713730908,33.54905625,146.17875608980722
2.2867432759772823,4.107,6.261103089625798
7.906368717301621,49.0957625,258.7794671880467
6.676742151467874,35.012175,155.84484309137983
10.392529102336125,84.8266625,587.7090391235296
5.833810323441798,26.729725,103.95743043184021
9.389696658124981,69.24573124999999,433.46427420503034
2.1134341485843597,3.5080625,4.9427060552454805
12.088147603263682,114.76498124999999,924.8640220238593
2.0585982190449528,3.32838125,4.567866475701742
5.874749845525362,27.106199999999998,106.1614295085197
6.293739006939507,31.110525,130.53434981257777
2.4853543750501683,4.85139375,8.038288454435692
7.576365038598615,45.08288125,227.70957689452865
8.526874935981466,57.104412499999995,324.61478912013115
6.083374675146425,29.065581249999997,117.87788059644046
2.315151113962757,4.209675,6.497355843780778
6.9234590892426775,37.6475,173.76728404150916
2.409685678781207,4.56048125,7.326217570983477
2.3175027154973598,4.21823125,6.517174917647214
2.338560719551536,4.2952375,6.696449132429825
6.083374675146425,29.065581249999997,117.87788059644046
2.8981708307012584,6.59686875,12.745901723476447
3.8759567752425834,11.79906875,30.488453642077026
2.582096702883109,5.236425,9.013970484929787
10.061237309661127,79.50467499999999,533.2769349349882
9.497558132300174,70.84575,448.5744193676034
6.147505726694931,29.68163125,121.64533205801476
5.489374745263334,23.6665875,86.60984515270994
3.0839257547971104,7.46960625,15.357140728378976
10.936495651171592,93.93906874999999,684.9094779063226
2.2555644047814263,3.99576875,6.008475841491981
5.845935931568736,26.840956249999998,104.6070070530263
